uefitool,isA,Tool/Framework
payara server,uses,java
noscript,isA,Tool/Framework
assembly language,isA,Programming Concept
namd,isA,Tool/Framework
solarized,uses,perl
marble,uses,c++
lector,isA,Tool/Framework
hiasm,uses,delphi
flockdb,uses,scala
ads ac,uses,c
leiningen,isA,Tool/Framework
icinga,isA,Tool/Framework
docker,isA,Tool/Framework
jasp,uses,javascript
fits liberator,uses,c++
ncurses,isA,Tool/Framework
raspcontrol,isA,Tool/Framework
ublock origin,isA,Tool/Framework
gh0st rat,uses,c++
biber,isA,Tool/Framework
adobe pdf library,uses,c
opensearchserver,isA,Tool/Framework
openjdk,isA,Tool/Framework
amazon lumberyard,isA,Tool/Framework
paint.net,uses,c sharp
java native access,isA,Tool/Framework
virastyar,uses,c sharp
glscene,uses,pascal
conqat,isA,Tool/Framework
common lisp interface manager,isA,Tool/Framework
nanovm,isA,Tool/Framework
lfe,isA,Programming Language
mongrel2,isA,Tool/Framework
home assistant,uses,python
yui library,isA,Tool/Framework
c sharp,influences,concurrent computing
noredink,uses,ruby
eslint,isA,Tool/Framework
pacemaker,uses,c
fluid framework,isA,Tool/Framework
genocad,uses,php
stripes,uses,java
furius iso mount,uses,python
neembuu uploader,uses,java
link grammar,uses,c
u1db,isA,Tool/Framework
apache ivy,uses,java
winjs,uses,javascript
stratis,uses,rust
mdl,isA,Programming Language
rose,isA,Tool/Framework
macports,uses,c
nosql databases,isA,Programming Concept
church,isA,Programming Language
ognl,uses,java
mailvelope,uses,javascript
dependent typed,isA,Programming Concept
openbox,isA,Tool/Framework
maqetta,isA,Tool/Framework
sigil,uses,c++
irony,isA,Tool/Framework
airtime,uses,javascript
cppcms,uses,c++
parrot virtual machine,isA,Tool/Framework
edinburgh compatible context editor,uses,c
memoranda,isA,Tool/Framework
litestep,uses,c
xulrunner,uses,c++
cheshift,uses,html
okular,uses,c++
yed,isA,Tool/Framework
clockworkmod,uses,c
goobi,isA,Tool/Framework
jamulus,uses,c++
komodo ide,uses,perl
parrot virtual machine,uses,c
pygame,uses,python
vertebra,isA,Tool/Framework
freeipa,uses,python
tortoisehg,isA,Tool/Framework
komodo ide,uses,c
codeigniter,uses,php
newspeak,influences,object oriented programming
netsniff ng,isA,Tool/Framework
deeplearning4j,isA,Tool/Framework
damon middleware,isA,Tool/Framework
eclipse paho,isA,Tool/Framework
go oo,isA,Tool/Framework
distributed replicated block device,uses,c
swift,isA,Programming Language
pitivi,isA,Tool/Framework
opencaster,isA,Tool/Framework
emojli,isA,Tool/Framework
netminer,uses,java
cinderella,uses,java
rt thread,isA,Tool/Framework
intlab,uses,matlab
activiti,isA,Tool/Framework
alljoyn,isA,Tool/Framework
apache lenya,isA,Tool/Framework
visualeditor,uses,php
peek,isA,Tool/Framework
lcc,isA,Tool/Framework
mednafen,uses,c++
processwire,isA,Tool/Framework
sogo,isA,Tool/Framework
dataflow,isA,Programming Concept
google chrome,uses,javascript
apl,influences,array programming
blast,uses,c++
hw.sensors,uses,c
firefox 3.0,uses,c++
librsvg,uses,rust
gitter,uses,javascript
easywriter,isA,Tool/Framework
heirloom project,uses,c
snopt,isA,Tool/Framework
gpuopen,uses,c
mysql workbench,uses,c sharp
hiphop for php,uses,php
openkm,uses,java
tcpdf,isA,Tool/Framework
jed,uses,c
cryptomatte,uses,python
chromium embedded framework,uses,c++
w3af,uses,python
phalanger,isA,Tool/Framework
gerrit,isA,Tool/Framework
tesseract,uses,c
gnash,uses,c++
seabios,isA,Tool/Framework
graphql,uses,ruby
revision control system,uses,c
swad,uses,c++
sugar,uses,python
gforge,isA,Tool/Framework
internet messaging program,uses,php
gio,isA,Tool/Framework
apache helix,isA,Tool/Framework
rubymotion,isA,Tool/Framework
couchbase server,uses,erlang
sqlyog,isA,Tool/Framework
apl,isA,Programming Language
denyhosts,uses,python
dlib,uses,c++
c,influences,imperative programming
generic,isA,Programming Concept
qdevelop,uses,c++
apcupsd,uses,c++
mnemosyne,isA,Tool/Framework
glfw,isA,Tool/Framework
hike messenger,uses,swift
planta project,uses,python
libgdx,uses,java
gnome,uses,c sharp
konqueror,uses,c++
innodb,uses,c
freelang dictionary,uses,c++
pyxplot,uses,c
lazarus,isA,Tool/Framework
microsoft comic chat,isA,Tool/Framework
apache apex,uses,scala
omeka,uses,php
esoteric programming language,isA,Programming Concept
yeoman,isA,Tool/Framework
ruby,isA,Programming Language
demetra+,isA,Tool/Framework
slrn,isA,Tool/Framework
base one foundation component library,uses,c++
quilt,isA,Tool/Framework
c evo,isA,Tool/Framework
apache flink,uses,java
ml,influences,functional programming
freeradius,uses,perl
chematica,uses,java
ecocities,uses,java
microservices,isA,Programming Concept
simple object database access,uses,java
razor qt,isA,Tool/Framework
embroidermodder,uses,javascript
reaper,uses,c
tomopy,uses,c
bullet,uses,c++
xircon,isA,Tool/Framework
toonloop,uses,c++
berkeley open infrastructure for network computing,isA,Tool/Framework
artworks,uses,c++
zero install,isA,Tool/Framework
rubygems,uses,ruby
janusgraph,isA,Tool/Framework
apache ofbiz,isA,Tool/Framework
etoys,influences,object oriented programming
wasabi,uses,c++
dylan,influences,object oriented programming
gnaural,uses,java
opus,uses,javascript
wireshark,isA,Tool/Framework
wirecast,uses,c
edi,uses,c
zoneminder,uses,perl
connectbot,isA,Tool/Framework
class library for numbers,isA,Tool/Framework
aspectc++,uses,c++
google chrome frame,isA,Tool/Framework
tkabber,isA,Tool/Framework
hierarchical cluster engine project,uses,php
qgis,isA,Tool/Framework
mame,isA,Tool/Framework
bnetd,uses,c
phex,uses,java
winny,isA,Tool/Framework
clearhealth,uses,php
junit,isA,Tool/Framework
sirannon,isA,Tool/Framework
verge3d,uses,python
open neural network exchange,uses,c++
rzip,isA,Tool/Framework
ctpp,isA,Tool/Framework
linpack,isA,Tool/Framework
amos,influences,imperative programming
the sleuth kit,uses,perl
torch,isA,Tool/Framework
cloudike,isA,Tool/Framework
scan2cad,uses,c++
jruby,uses,ruby
next.js,isA,Tool/Framework
vegas pro,isA,Tool/Framework
rnn,uses,r
highly available storage,isA,Tool/Framework
newgenlib,isA,Tool/Framework
apache guacamole,uses,java
jchempaint,isA,Tool/Framework
mpack,uses,php
mnemosyne,uses,python
apache hive,uses,java
fermat,uses,c
twine,uses,python
scylla,isA,Tool/Framework
tkwww,uses,tcl
aqion,uses,c++
ucsd pascal,uses,pascal
frostbite,isA,Tool/Framework
opensocial,uses,java
rabbitmq,uses,erlang
apache mina,uses,java
linuxmce,uses,c
foreman,uses,javascript
pearl,isA,Programming Language
firebug,uses,javascript
vanilla forums,uses,php
zinc application framework,uses,c++
fdupes,isA,Tool/Framework
aegisub,uses,lua
tortoisesvn,uses,c++
peertracker,isA,Tool/Framework
hyperwords,isA,Tool/Framework
vine toolkit,isA,Tool/Framework
ilwis,uses,c++
google apps script,isA,Tool/Framework
amber,uses,c++
workbench,isA,Tool/Framework
flexaid,uses,c++
structured,isA,Programming Concept
citra,isA,Tool/Framework
denyhosts,isA,Tool/Framework
cakewalk sonar,isA,Tool/Framework
gobject,isA,Tool/Framework
apache yetus,isA,Tool/Framework
openstack,isA,Tool/Framework
znc,isA,Tool/Framework
getsimple cms,uses,php
lynxos,uses,c
treapdb,isA,Tool/Framework
gnu social,isA,Tool/Framework
enonic xp,uses,java
browserify,isA,Tool/Framework
gregorio,uses,c
morpheus,isA,Tool/Framework
day one,isA,Tool/Framework
madagascar,isA,Tool/Framework
rt 11,uses,c
ruby mri,uses,c
thymeleaf,uses,java
metakit,uses,c++
collaborative computational project number 4,uses,python
semgrep,isA,Tool/Framework
aiki framework,uses,javascript
contenttools,uses,javascript
yudit,uses,c
rj texted,uses,delphi
phplist,isA,Tool/Framework
yarv,uses,c
music on console,isA,Tool/Framework
mediathekview,isA,Tool/Framework
komodo,isA,Tool/Framework
newton game dynamics,isA,Tool/Framework
dnf,isA,Tool/Framework
jahia,uses,java
webapp.net,isA,Tool/Framework
apache singa,isA,Tool/Framework
apache zookeeper,uses,java
jnaerator,uses,java
kepler scientific workflow system,isA,Tool/Framework
bluegriffon,uses,c
hnsky,uses,pascal
oracle database,isA,Tool/Framework
aerospike,uses,c
task manager,uses,c++
horde3d,isA,Tool/Framework
endrain,isA,Tool/Framework
lives,uses,perl
textsecure,uses,java
openuniverse,isA,Tool/Framework
geekbench,uses,ruby
pandas,isA,Tool/Framework
etherpad,isA,Tool/Framework
kde software compilation 4,isA,Tool/Framework
wildmidi,uses,c
leadwerks,isA,Tool/Framework
staffpad,uses,swift
enterprise dynamics,isA,Tool/Framework
apache geronimo,uses,java
matlab,influences,programming paradigm
diodon,isA,Tool/Framework
remote application platform,uses,java
textadept,uses,c
automation studio,uses,c++
net snmp,uses,perl
hadoop,isA,Tool/Framework
freeipa,uses,c
arora,isA,Tool/Framework
gnu parallel,isA,Tool/Framework
lttng,isA,Tool/Framework
xpages,uses,javascript
perkeep,isA,Tool/Framework
libsbml,uses,c++
hajime,isA,Tool/Framework
tora,uses,c++
graph tool,uses,python
freemarker,uses,java
icecast,isA,Tool/Framework
chasys draw ies,uses,c++
openresty,uses,c
critter,uses,c++
compiz,uses,c
openvdb,uses,c++
apache jelly,uses,java
jekyll,isA,Tool/Framework
389 directory server,isA,Tool/Framework
bitcomet,isA,Tool/Framework
opengl,isA,Tool/Framework
jad,uses,c++
hydrogen,uses,c++
re2,isA,Tool/Framework
intergator,isA,Tool/Framework
faststone image viewer,isA,Tool/Framework
ultravnc,uses,java
pkg config,uses,c
rubymotion,uses,c
influxdb,uses,go
streamripper,isA,Tool/Framework
syntorial,isA,Tool/Framework
findbugs,uses,java
opentg,isA,Tool/Framework
gnome videos,isA,Tool/Framework
gnusim8085,isA,Tool/Framework
mirc,uses,c
scrapy,uses,python
moltenvk,uses,c++
sigrok,uses,python
yaml,isA,Tool/Framework
lisp,influences,reflective programming
math kernel library,isA,Tool/Framework
vktrace,uses,c++
dbg,isA,Tool/Framework
synergy,isA,Tool/Framework
ikobb,isA,Tool/Framework
alice,influences,concurrent computing
google assistant,isA,Tool/Framework
tribler,isA,Tool/Framework
bigpicture,uses,java
librelogo,uses,python
busybox,isA,Tool/Framework
scigress,isA,Tool/Framework
gromacs,uses,c++
distributed concurrent versions system,isA,Tool/Framework
k desktop environment 2,isA,Tool/Framework
stan,isA,Tool/Framework
kaldi,isA,Tool/Framework
little cms,isA,Tool/Framework
allegrograph,uses,java
icq,isA,Tool/Framework
ophcrack,isA,Tool/Framework
message driven parallel programming,isA,Programming Concept
libgdx,isA,Tool/Framework
apache pinot,uses,java
google test,isA,Tool/Framework
tk,uses,c
retrievalware,uses,c++
wymeditor,uses,javascript
visone,uses,java
docker,uses,go
ml.net,uses,c sharp
multi theft auto,uses,lua
bigtable,isA,Tool/Framework
kolab,uses,c++
apache calcite,uses,java
qwt,isA,Tool/Framework
kdevelop,uses,c++
lio,uses,python
simh,uses,c
friendica,isA,Tool/Framework
gnu parted,isA,Tool/Framework
lexical variant generation,isA,Tool/Framework
graalvm,isA,Tool/Framework
nimbus,isA,Tool/Framework
flowgrind,uses,c
scst,isA,Tool/Framework
internetnews,uses,perl
wireguard,uses,go
xvidcap,isA,Tool/Framework
yafaray,uses,python
webkit,isA,Tool/Framework
openldap,isA,Tool/Framework
arangodb,isA,Tool/Framework
aegisub,uses,c
openhab,uses,java
lcd smartie,uses,delphi
polyworld,isA,Tool/Framework
pcem,uses,c++
pdp 8 4k disk monitor system,isA,Tool/Framework
f script,influences,array programming
mecab,uses,ruby
freenet,isA,Tool/Framework
n2n,uses,c
maple,uses,c
citcom,uses,c
ginac,isA,Tool/Framework
dolphin,uses,c
anki,uses,python
rrdtool,isA,Tool/Framework
jira,isA,Tool/Framework
squeezelite,uses,c
openclinica,uses,java
kate,isA,Tool/Framework
phire cms,uses,php
bisque,uses,javascript
hmailserver,uses,c sharp
intergator,uses,java
workflowgen,isA,Tool/Framework
qtiplot,uses,c++
jetpag,uses,c++
musicad,isA,Tool/Framework
brave,uses,javascript
popcorn time,uses,css
freej,uses,c
apostrophe,isA,Tool/Framework
tera term,uses,c
transmart,isA,Tool/Framework
paint.net,isA,Tool/Framework
virtualbox,uses,c++
honeyd,isA,Tool/Framework
the battle for wesnoth,uses,lua
thttpd,uses,c
rhea,isA,Tool/Framework
pydev,isA,Tool/Framework
rmx,isA,Tool/Framework
lams,isA,Tool/Framework
db4o,isA,Tool/Framework
shazam,uses,c sharp
html5 boilerplate,isA,Tool/Framework
guvcview,isA,Tool/Framework
evocb,uses,java
wubi,uses,python
superwaba,uses,java
hmailserver,isA,Tool/Framework
flynn,uses,go
bootstrap,isA,Tool/Framework
netfilter,isA,Tool/Framework
abc,isA,Programming Language
sheetster,uses,java
javascript infovis toolkit,uses,javascript
gpuopen,uses,c++
chaplin.js,isA,Tool/Framework
openfire,isA,Tool/Framework
grok,uses,python
rt 11,isA,Tool/Framework
design by contract,isA,Programming Concept
bouncy castle,uses,c sharp
trojitá,uses,c++
e aksharayan,uses,c++
genie,influences,programming paradigm
sqoop,isA,Tool/Framework
python tools for visual studio,isA,Tool/Framework
ffdshow,uses,c
collective knowledge,uses,python
kino,isA,Tool/Framework
scrapy,isA,Tool/Framework
hackety hack,isA,Tool/Framework
projectlibre,isA,Tool/Framework
loni pipeline,isA,Tool/Framework
flexnet publisher,uses,c
elinks,uses,c
jetty,uses,java
krypton,isA,Programming Language
adobe coldfusion,isA,Tool/Framework
nimbus,uses,python
cloudsoft monterey,isA,Tool/Framework
archon,uses,php
cafu engine,uses,lua
phpliteadmin,uses,php
trioviz for games,uses,c++
irssi,isA,Tool/Framework
web2py,isA,Tool/Framework
formengine,uses,java
tactic,isA,Tool/Framework
partitioned global address space,isA,Programming Concept
inoreader,isA,Tool/Framework
jboss tools,isA,Tool/Framework
ical,uses,c++
heroku,isA,Tool/Framework
hike messenger,uses,javascript
vrpn,uses,java
finale,isA,Tool/Framework
humo gen,uses,javascript
regina,isA,Tool/Framework
msmtp,uses,c
apache roller,uses,java
encog,isA,Tool/Framework
luarocks,uses,lua
coccinelle,isA,Tool/Framework
clementine,isA,Tool/Framework
jrockit,uses,java
mathomatic,uses,c
kmymoney,uses,c++
microsoft editor,uses,javascript
86 dos,isA,Tool/Framework
contrail,isA,Tool/Framework
jriver media center,uses,c++
cryptoverif,isA,Tool/Framework
tritium,isA,Programming Language
microservice architecture,isA,Programming Concept
tiddlywiki,isA,Tool/Framework
web server,isA,Programming Concept
kile,uses,c++
apache apex,uses,java
qunit,uses,javascript
gnulib,uses,c
mediathekview,uses,java
autodesk maya,uses,c sharp
netsniff ng,uses,c
google native client,uses,c++
simulation language,isA,Programming Concept
ganeti web manager,isA,Tool/Framework
liblzg,uses,lua
dvd flick,isA,Tool/Framework
ppsspp,uses,c++
coda,isA,Tool/Framework
geshi,isA,Tool/Framework
antenna house formatter,isA,Tool/Framework
marklogic server,isA,Tool/Framework
qiskit,uses,python
aphelion,uses,c++
treapdb,uses,java
adobe indesign,isA,Tool/Framework
musicbee,isA,Tool/Framework
springboot,isA,Tool/Framework
apache camel,isA,Tool/Framework
cocos2d,isA,Tool/Framework
mb lab,isA,Tool/Framework
tomato,isA,Tool/Framework
openrtm aist,uses,java
bigcouch,uses,erlang
test::more,isA,Tool/Framework
horovod,uses,c++
moodle,isA,Tool/Framework
icedtea,isA,Tool/Framework
humhub,uses,css
kmscon,uses,c
gpsbabel,uses,c
bonita bpm,uses,java
webservers,isA,Programming Concept
ikiwiki,uses,perl
zxid,isA,Tool/Framework
list of c++ multi threading libraries,uses,c++
booktype,uses,python
firefox for ios,uses,swift
source 2,uses,c++
non structured,isA,Programming Concept
gvisor,uses,go
youtube instant,uses,javascript
staden package,uses,c++
soldat,uses,pascal
ci,isA,Programming Concept
risc ix,isA,Tool/Framework
gyp,uses,python
refit,uses,c
style sheet language,isA,Programming Concept
security administrator tool for analyzing networks,uses,perl
bigbluebutton,uses,javascript
snap,isA,Programming Language
pi hole,uses,css
mumps,uses,c
swi prolog,isA,Tool/Framework
openrtm aist,uses,python
daemontools,isA,Tool/Framework
xenforo,isA,Tool/Framework
cpplint,isA,Tool/Framework
sympa,uses,perl
pipelight,uses,c
atom,isA,Programming Language
term rewriting,isA,Programming Concept
mosync,uses,c sharp
kotlin,influences,object oriented programming
enlightenment,uses,c
gnu prolog,uses,c
vagrant,uses,ruby
trac,influences,general purpose macro processor
lustre,isA,Tool/Framework
extromatica network monitor,uses,c++
genie,influences,structured programming
afterstep,isA,Tool/Framework
astrolog,uses,c++
mkvtoolnix,isA,Tool/Framework
mod openpgp,uses,c
oracle sql developer,isA,Tool/Framework
media lovin' toolkit,uses,c++
konqueror,isA,Tool/Framework
gparted,uses,c++
chromium embedded framework,isA,Tool/Framework
security,isA,Programming Concept
pmb,isA,Tool/Framework
whiskercontrol,isA,Tool/Framework
gaia sky,isA,Tool/Framework
nepomuk,uses,c++
feedly,isA,Tool/Framework
mothur,uses,c++
apache vxquery,isA,Tool/Framework
graphql,uses,scala
adodb,uses,php
upstart,isA,Tool/Framework
pegasus,uses,python
supertuxkart,isA,Tool/Framework
blisk,isA,Tool/Framework
fyne,isA,Tool/Framework
calligra,isA,Tool/Framework
bluegriffon,uses,c++
honeywell cp 6,uses,apl
openwebrtc,uses,javascript
photopea,uses,javascript
lcd smartie,isA,Tool/Framework
htop,isA,Tool/Framework
apache arrow,uses,javascript
cumfreq,isA,Tool/Framework
gnu prolog,isA,Tool/Framework
kwin,uses,c++
luatex,isA,Tool/Framework
ufraw,isA,Tool/Framework
scwm,isA,Tool/Framework
tox,uses,c
mason,uses,perl
balsa,uses,c
htmldoc,uses,c
heirloom project,isA,Tool/Framework
zerobrane studio,isA,Tool/Framework
fluent design system,uses,swift
proj,uses,c++
xad,uses,c
electron,uses,python
takatuka,uses,java
kde software compilation 4,uses,c++
firefox for android,uses,kotlin
fullstack,isA,Programming Concept
scala,isA,Programming Language
faveo,isA,Tool/Framework
amigaos 4,uses,ruby
spring web flow,uses,java
ploticus,isA,Tool/Framework
io,isA,Programming Language
mpv,isA,Tool/Framework
hcl domino,isA,Tool/Framework
conemu,uses,c++
apache druid,uses,java
terminusdb,uses,rust
fasttext,uses,c++
netpbm,uses,perl
f script,influences,object oriented programming
directfb,uses,c
expect,uses,c
mpsolve,isA,Tool/Framework
immuni,uses,kotlin
freeotfe,uses,delphi
tk,isA,Tool/Framework
lammps,uses,c++
pretty easy privacy,uses,swift
javapoly,isA,Tool/Framework
apache shindig,uses,javascript
cassandra,isA,Tool/Framework
scrcpy,isA,Tool/Framework
dos navigator,isA,Tool/Framework
transbase,uses,c
bigtable,uses,ruby
scribe,uses,c++
webalizer,isA,Tool/Framework
semantic mediawiki,isA,Tool/Framework
winrt,uses,c++
luxcorerender,uses,python
gp,uses,c
escher,influences,functional programming
openbox,uses,c
ckeditor,isA,Tool/Framework
